vg	vd	ids
0.0	0.0	1.5954e-13
0.0	0.05	1.7218e-11
0.0	0.1	1.9715e-11
0.0	0.15	2.009e-11
0.0	0.2	2.0153e-11
0.0	0.25	2.017e-11
0.0	0.3	2.018e-11
0.0	0.35	2.0188e-11
0.0	0.4	2.0196e-11
0.0	0.45	2.0202e-11
0.0	0.5	2.0209e-11
0.05	0.0	7.0061e-13
0.05	0.05	1.1826e-10
0.05	0.1	1.3589e-10
0.05	0.15	1.3847e-10
0.05	0.2	1.3892e-10
0.05	0.25	1.3905e-10
0.05	0.3	1.3912e-10
0.05	0.35	1.3919e-10
0.05	0.4	1.3924e-10
0.05	0.45	1.3929e-10
0.05	0.5	1.3934e-10
0.1	0.0	4.6216e-12
0.1	0.05	8.1585e-10
0.1	0.1	9.3723e-10
0.1	0.15	9.5543e-10
0.1	0.2	9.5861e-10
0.1	0.25	9.5957e-10
0.1	0.3	9.6014e-10
0.1	0.35	9.6061e-10
0.1	0.4	9.6103e-10
0.1	0.45	9.6141e-10
0.1	0.5	9.6175e-10
0.15	0.0	3.1946e-11
0.15	0.05	5.5534e-09
0.15	0.1	6.3922e-09
0.15	0.15	6.5185e-09
0.15	0.2	6.5414e-09
0.15	0.25	6.5487e-09
0.15	0.3	6.5531e-09
0.15	0.35	6.5567e-09
0.15	0.4	6.5599e-09
0.15	0.45	6.5627e-09
0.15	0.5	6.5653e-09
0.2	0.0	2.0804e-10
0.2	0.05	3.6338e-08
0.2	0.1	4.2076e-08
0.2	0.15	4.2957e-08
0.2	0.2	4.3122e-08
0.2	0.25	4.3176e-08
0.2	0.3	4.3209e-08
0.2	0.35	4.3236e-08
0.2	0.4	4.3259e-08
0.2	0.45	4.3279e-08
0.2	0.5	4.3298e-08
0.25	0.0	1.0612e-09
0.25	0.05	2.0236e-07
0.25	0.1	2.4055e-07
0.25	0.15	2.4671e-07
0.25	0.2	2.4787e-07
0.25	0.25	2.4824e-07
0.25	0.3	2.4846e-07
0.25	0.35	2.4863e-07
0.25	0.4	2.4877e-07
0.25	0.45	2.4889e-07
0.25	0.5	2.49e-07
0.3	0.0	3.1046e-09
0.3	0.05	7.2492e-07
0.3	0.1	9.3382e-07
0.3	0.15	9.7374e-07
0.3	0.2	9.8136e-07
0.3	0.25	9.834e-07
0.3	0.3	9.8438e-07
0.3	0.35	9.8508e-07
0.3	0.4	9.8565e-07
0.3	0.45	9.8613e-07
0.3	0.5	9.8655e-07
0.35	0.0	5.4635e-09
0.35	0.05	1.5299e-06
0.35	0.1	2.2334e-06
0.35	0.15	2.4275e-06
0.35	0.2	2.47e-06
0.35	0.25	2.4804e-06
0.35	0.3	2.4837e-06
0.35	0.35	2.4856e-06
0.35	0.4	2.487e-06
0.35	0.45	2.4881e-06
0.35	0.5	2.4891e-06
0.4	0.0	7.4715e-09
0.4	0.05	2.3245e-06
0.4	0.1	3.7597e-06
0.4	0.15	4.3884e-06
0.4	0.2	4.5703e-06
0.4	0.25	4.612e-06
0.4	0.3	4.6233e-06
0.4	0.35	4.6283e-06
0.4	0.4	4.631e-06
0.4	0.45	4.6331e-06
0.4	0.5	4.6348e-06
0.45	0.0	9.0484e-09
0.45	0.05	2.9731e-06
0.45	0.1	5.185e-06
0.45	0.15	6.4778e-06
0.45	0.2	7.0066e-06
0.45	0.25	7.1613e-06
0.45	0.3	7.2004e-06
0.45	0.35	7.2125e-06
0.45	0.4	7.2185e-06
0.45	0.45	7.2219e-06
0.45	0.5	7.2245e-06
0.5	0.0	1.0234e-08
0.5	0.05	3.4493e-06
0.5	0.1	6.3401e-06
0.5	0.15	8.3281e-06
0.5	0.2	9.4334e-06
0.5	0.25	9.8766e-06
0.5	0.3	1.0011e-05
0.5	0.35	1.0048e-05
0.5	0.4	1.0061e-05
0.5	0.45	1.0067e-05
0.5	0.5	1.0071e-05
