vg	vd	ids
0.0	0.0	-2.4063e-12
0.0	0.05	1.0228e-08
0.0	0.1	1.291e-08
0.0	0.15	1.4212e-08
0.0	0.2	1.5305e-08
0.0	0.25	1.6388e-08
0.0	0.3	1.748e-08
0.0	0.35	1.8532e-08
0.0	0.4	1.9491e-08
0.0	0.45	2.0419e-08
0.0	0.5	2.1349e-08
0.05	0.0	-1.6012e-13
0.05	0.05	5.3485e-08
0.05	0.1	6.7546e-08
0.05	0.15	7.4418e-08
0.05	0.2	8.0129e-08
0.05	0.25	8.5366e-08
0.05	0.3	9.0058e-08
0.05	0.35	9.461e-08
0.05	0.4	9.9176e-08
0.05	0.45	1.0376e-07
0.05	0.5	1.0837e-07
0.1	0.0	1.535e-11
0.1	0.05	2.501e-07
0.1	0.1	3.1902e-07
0.1	0.15	3.4988e-07
0.1	0.2	3.7139e-07
0.1	0.25	3.9079e-07
0.1	0.3	4.0963e-07
0.1	0.35	4.2793e-07
0.1	0.4	4.4497e-07
0.1	0.45	4.6051e-07
0.1	0.5	4.7527e-07
0.15	0.0	9.6035e-11
0.15	0.05	9.1182e-07
0.15	0.1	1.183e-06
0.15	0.15	1.2819e-06
0.15	0.2	1.3439e-06
0.15	0.25	1.3931e-06
0.15	0.3	1.4369e-06
0.15	0.35	1.4782e-06
0.15	0.4	1.5179e-06
0.15	0.45	1.5558e-06
0.15	0.5	1.5914e-06
0.2	0.0	3.5032e-10
0.2	0.05	2.3397e-06
0.2	0.1	3.1356e-06
0.2	0.15	3.3792e-06
0.2	0.2	3.4949e-06
0.2	0.25	3.579e-06
0.2	0.3	3.65e-06
0.2	0.35	3.7132e-06
0.2	0.4	3.7714e-06
0.2	0.45	3.8262e-06
0.2	0.5	3.8783e-06
0.25	0.0	8.0538e-10
0.25	0.05	4.4485e-06
0.25	0.1	6.2452e-06
0.25	0.15	6.7756e-06
0.25	0.2	6.964e-06
0.25	0.25	7.0761e-06
0.25	0.3	7.1656e-06
0.25	0.35	7.2444e-06
0.25	0.4	7.3217e-06
0.25	0.45	7.3876e-06
0.25	0.5	7.4484e-06
0.3	0.0	1.3282e-09
0.3	0.05	6.9214e-06
0.3	0.1	1.0265e-05
0.3	0.15	1.1307e-05
0.3	0.2	1.1632e-05
0.3	0.25	1.1779e-05
0.3	0.3	1.1881e-05
0.3	0.35	1.1968e-05
0.3	0.4	1.2045e-05
0.3	0.45	1.2122e-05
0.3	0.5	1.2189e-05
0.35	0.0	1.7796e-09
0.35	0.05	9.4504e-06
0.35	0.1	1.4837e-05
0.35	0.15	1.678e-05
0.35	0.2	1.7321e-05
0.35	0.25	1.7536e-05
0.35	0.3	1.7657e-05
0.35	0.35	1.7751e-05
0.35	0.4	1.7833e-05
0.35	0.45	1.7907e-05
0.35	0.5	1.7975e-05
0.4	0.0	2.1151e-09
0.4	0.05	1.1831e-05
0.4	0.1	1.9577e-05
0.4	0.15	2.2868e-05
0.4	0.2	2.3894e-05
0.4	0.25	2.4211e-05
0.4	0.3	2.4362e-05
0.4	0.35	2.4466e-05
0.4	0.4	2.456e-05
0.4	0.45	2.4637e-05
0.4	0.5	2.4706e-05
0.45	0.0	2.361e-09
0.45	0.05	1.3968e-05
0.45	0.1	2.4146e-05
0.45	0.15	2.9317e-05
0.45	0.2	3.1148e-05
0.45	0.25	3.169e-05
0.45	0.3	3.1913e-05
0.45	0.35	3.2038e-05
0.45	0.4	3.2131e-05
0.45	0.45	3.221e-05
0.45	0.5	3.228e-05
0.5	0.0	2.5573e-09
0.5	0.05	1.5843e-05
0.5	0.1	2.8319e-05
0.5	0.15	3.5645e-05
0.5	0.2	3.8818e-05
0.5	0.25	3.9829e-05
0.5	0.3	4.0186e-05
0.5	0.35	4.035e-05
0.5	0.4	4.0457e-05
0.5	0.45	4.0542e-05
0.5	0.5	4.0615e-05
