vg	vd	ids
0.0	0.0	4.518e-13
0.0	0.05	1.677e-11
0.0	0.1	1.9189e-11
0.0	0.15	1.9548e-11
0.0	0.2	1.961e-11
0.0	0.25	1.9628e-11
0.0	0.3	1.9639e-11
0.0	0.35	1.9647e-11
0.0	0.4	1.9655e-11
0.0	0.45	1.9663e-11
0.0	0.5	1.9669e-11
0.05	0.0	2.9921e-12
0.05	0.05	1.1521e-10
0.05	0.1	1.3195e-10
0.05	0.15	1.3446e-10
0.05	0.2	1.3489e-10
0.05	0.25	1.3502e-10
0.05	0.3	1.351e-10
0.05	0.35	1.3517e-10
0.05	0.4	1.3523e-10
0.05	0.45	1.3528e-10
0.05	0.5	1.3533e-10
0.1	0.0	2.0603e-11
0.1	0.05	7.9367e-10
0.1	0.1	9.0879e-10
0.1	0.15	9.2624e-10
0.1	0.2	9.2937e-10
0.1	0.25	9.3034e-10
0.1	0.3	9.3095e-10
0.1	0.35	9.3145e-10
0.1	0.4	9.319e-10
0.1	0.45	9.3231e-10
0.1	0.5	9.3268e-10
0.15	0.0	1.3853e-10
0.15	0.05	5.3945e-09
0.15	0.1	6.1888e-09
0.15	0.15	6.3098e-09
0.15	0.2	6.3322e-09
0.15	0.25	6.3396e-09
0.15	0.3	6.3442e-09
0.15	0.35	6.348e-09
0.15	0.4	6.3514e-09
0.15	0.45	6.3544e-09
0.15	0.5	6.3572e-09
0.2	0.0	8.8186e-10
0.2	0.05	3.5315e-08
0.2	0.1	4.0731e-08
0.2	0.15	4.1575e-08
0.2	0.2	4.1735e-08
0.2	0.25	4.179e-08
0.2	0.3	4.1825e-08
0.2	0.35	4.1853e-08
0.2	0.4	4.1877e-08
0.2	0.45	4.1899e-08
0.2	0.5	4.1919e-08
0.25	0.0	4.4028e-09
0.25	0.05	1.9857e-07
0.25	0.1	2.3437e-07
0.25	0.15	2.4026e-07
0.25	0.2	2.4139e-07
0.25	0.25	2.4176e-07
0.25	0.3	2.4199e-07
0.25	0.35	2.4217e-07
0.25	0.4	2.4232e-07
0.25	0.45	2.4245e-07
0.25	0.5	2.4257e-07
0.3	0.0	1.2667e-08
0.3	0.05	7.2661e-07
0.3	0.1	9.2331e-07
0.3	0.15	9.6145e-07
0.3	0.2	9.688e-07
0.3	0.25	9.7083e-07
0.3	0.3	9.7186e-07
0.3	0.35	9.726e-07
0.3	0.4	9.732e-07
0.3	0.45	9.7373e-07
0.3	0.5	9.7418e-07
0.35	0.0	2.1542e-08
0.35	0.05	1.5539e-06
0.35	0.1	2.2304e-06
0.35	0.15	2.4163e-06
0.35	0.2	2.457e-06
0.35	0.25	2.4671e-06
0.35	0.3	2.4704e-06
0.35	0.35	2.4724e-06
0.35	0.4	2.4739e-06
0.35	0.45	2.4751e-06
0.35	0.5	2.4762e-06
0.4	0.0	2.8309e-08
0.4	0.05	2.3559e-06
0.4	0.1	3.7903e-06
0.4	0.15	4.3822e-06
0.4	0.2	4.5436e-06
0.4	0.25	4.5828e-06
0.4	0.3	4.5938e-06
0.4	0.35	4.5989e-06
0.4	0.4	4.6018e-06
0.4	0.45	4.604e-06
0.4	0.5	4.6058e-06
0.45	0.0	3.3172e-08
0.45	0.05	3.0152e-06
0.45	0.1	5.2255e-06
0.45	0.15	6.4485e-06
0.45	0.2	6.9497e-06
0.45	0.25	7.093e-06
0.45	0.3	7.1294e-06
0.45	0.35	7.1411e-06
0.45	0.4	7.1471e-06
0.45	0.45	7.1507e-06
0.45	0.5	7.1535e-06
0.5	0.0	3.6672e-08
0.5	0.05	3.5077e-06
0.5	0.1	6.3639e-06
0.5	0.15	8.301e-06
0.5	0.2	9.3574e-06
0.5	0.25	9.765e-06
0.5	0.3	9.8855e-06
0.5	0.35	9.9191e-06
0.5	0.4	9.9311e-06
0.5	0.45	9.9375e-06
0.5	0.5	9.9416e-06
