vg	vd	ids
0.0	0.0	1.6357e-13
0.0	0.05	1.7654e-11
0.0	0.1	2.0215e-11
0.0	0.15	2.0599e-11
0.0	0.2	2.0664e-11
0.0	0.25	2.0682e-11
0.0	0.3	2.0692e-11
0.0	0.35	2.0701e-11
0.0	0.4	2.0709e-11
0.0	0.45	2.0716e-11
0.0	0.5	2.0722e-11
0.05	0.0	7.1829e-13
0.05	0.05	1.2125e-10
0.05	0.1	1.3933e-10
0.05	0.15	1.4198e-10
0.05	0.2	1.4244e-10
0.05	0.25	1.4257e-10
0.05	0.3	1.4265e-10
0.05	0.35	1.4271e-10
0.05	0.4	1.4277e-10
0.05	0.45	1.4282e-10
0.05	0.5	1.4287e-10
0.1	0.0	4.7378e-12
0.1	0.05	8.364e-10
0.1	0.1	9.6086e-10
0.1	0.15	9.7955e-10
0.1	0.2	9.8282e-10
0.1	0.25	9.8382e-10
0.1	0.3	9.8442e-10
0.1	0.35	9.8491e-10
0.1	0.4	9.8535e-10
0.1	0.45	9.8575e-10
0.1	0.5	9.8611e-10
0.15	0.0	3.2742e-11
0.15	0.05	5.6924e-09
0.15	0.1	6.5525e-09
0.15	0.15	6.6821e-09
0.15	0.2	6.7058e-09
0.15	0.25	6.7134e-09
0.15	0.3	6.718e-09
0.15	0.35	6.7218e-09
0.15	0.4	6.7251e-09
0.15	0.45	6.7281e-09
0.15	0.5	6.7308e-09
0.2	0.0	2.1305e-10
0.2	0.05	3.723e-08
0.2	0.1	4.3113e-08
0.2	0.15	4.4018e-08
0.2	0.2	4.4188e-08
0.2	0.25	4.4244e-08
0.2	0.3	4.4279e-08
0.2	0.35	4.4307e-08
0.2	0.4	4.4331e-08
0.2	0.45	4.4353e-08
0.2	0.5	4.4372e-08
0.25	0.0	1.0836e-09
0.25	0.05	2.0693e-07
0.25	0.1	2.4606e-07
0.25	0.15	2.5238e-07
0.25	0.2	2.5359e-07
0.25	0.25	2.5397e-07
0.25	0.3	2.542e-07
0.25	0.35	2.5437e-07
0.25	0.4	2.5452e-07
0.25	0.45	2.5465e-07
0.25	0.5	2.5477e-07
0.3	0.0	3.1541e-09
0.3	0.05	7.3834e-07
0.3	0.1	9.5179e-07
0.3	0.15	9.9268e-07
0.3	0.2	1.0005e-06
0.3	0.25	1.0026e-06
0.3	0.3	1.0036e-06
0.3	0.35	1.0044e-06
0.3	0.4	1.005e-06
0.3	0.45	1.0055e-06
0.3	0.5	1.0059e-06
0.35	0.0	5.5273e-09
0.35	0.05	1.5516e-06
0.35	0.1	2.2674e-06
0.35	0.15	2.4654e-06
0.35	0.2	2.5088e-06
0.35	0.25	2.5194e-06
0.35	0.3	2.5228e-06
0.35	0.35	2.5248e-06
0.35	0.4	2.5262e-06
0.35	0.45	2.5274e-06
0.35	0.5	2.5284e-06
0.4	0.0	7.5384e-09
0.4	0.05	2.3497e-06
0.4	0.1	3.8051e-06
0.4	0.15	4.4437e-06
0.4	0.2	4.6285e-06
0.4	0.25	4.6709e-06
0.4	0.3	4.6825e-06
0.4	0.35	4.6876e-06
0.4	0.4	4.6905e-06
0.4	0.45	4.6926e-06
0.4	0.5	4.6944e-06
0.45	0.0	9.113e-09
0.45	0.05	2.998e-06
0.45	0.1	5.2337e-06
0.45	0.15	6.5435e-06
0.45	0.2	7.0799e-06
0.45	0.25	7.2369e-06
0.45	0.3	7.2766e-06
0.45	0.35	7.289e-06
0.45	0.4	7.2951e-06
0.45	0.45	7.2987e-06
0.45	0.5	7.3013e-06
0.5	0.0	1.0294e-08
0.5	0.05	3.4719e-06
0.5	0.1	6.386e-06
0.5	0.15	8.3947e-06
0.5	0.2	9.5139e-06
0.5	0.25	9.9631e-06
0.5	0.3	1.0099e-05
0.5	0.35	1.0137e-05
0.5	0.4	1.015e-05
0.5	0.45	1.0156e-05
0.5	0.5	1.016e-05
