vg	vd	ids
0.0	0.0	5.9402e-11
0.0	0.05	8.7511e-09
0.0	0.1	1.0702e-08
0.0	0.15	1.1485e-08
0.0	0.2	1.2076e-08
0.0	0.25	1.2625e-08
0.0	0.3	1.3139e-08
0.0	0.35	1.3619e-08
0.0	0.4	1.4082e-08
0.0	0.45	1.4538e-08
0.0	0.5	1.499e-08
0.05	0.0	3.3023e-10
0.05	0.05	4.9714e-08
0.05	0.1	6.1072e-08
0.05	0.15	6.5565e-08
0.05	0.2	6.8772e-08
0.05	0.25	7.1558e-08
0.05	0.3	7.4179e-08
0.05	0.35	7.6729e-08
0.05	0.4	7.9221e-08
0.05	0.45	8.1629e-08
0.05	0.5	8.391e-08
0.1	0.0	1.6044e-09
0.1	0.05	2.5486e-07
0.1	0.1	3.1618e-07
0.1	0.15	3.3794e-07
0.1	0.2	3.5208e-07
0.1	0.25	3.6425e-07
0.1	0.3	3.7527e-07
0.1	0.35	3.8546e-07
0.1	0.4	3.9512e-07
0.1	0.45	4.0443e-07
0.1	0.5	4.1343e-07
0.15	0.0	5.6421e-09
0.15	0.05	9.9695e-07
0.15	0.1	1.2652e-06
0.15	0.15	1.3454e-06
0.15	0.2	1.3874e-06
0.15	0.25	1.4199e-06
0.15	0.3	1.4485e-06
0.15	0.35	1.4744e-06
0.15	0.4	1.4985e-06
0.15	0.45	1.5212e-06
0.15	0.5	1.5428e-06
0.2	0.0	1.3243e-08
0.2	0.05	2.6329e-06
0.2	0.1	3.4811e-06
0.2	0.15	3.7032e-06
0.2	0.2	3.7933e-06
0.2	0.25	3.8488e-06
0.2	0.3	3.8944e-06
0.2	0.35	3.935e-06
0.2	0.4	3.9722e-06
0.2	0.45	4.0067e-06
0.2	0.5	4.0391e-06
0.25	0.0	2.3092e-08
0.25	0.05	5.0222e-06
0.25	0.1	7.0065e-06
0.25	0.15	7.5382e-06
0.25	0.2	7.7018e-06
0.25	0.25	7.7807e-06
0.25	0.3	7.839e-06
0.25	0.35	7.889e-06
0.25	0.4	7.9339e-06
0.25	0.45	7.9751e-06
0.25	0.5	8.0133e-06
0.3	0.0	3.3716e-08
0.3	0.05	7.783e-06
0.3	0.1	1.1525e-05
0.3	0.15	1.2655e-05
0.3	0.2	1.2953e-05
0.3	0.25	1.3067e-05
0.3	0.3	1.3139e-05
0.3	0.35	1.3196e-05
0.3	0.4	1.3247e-05
0.3	0.45	1.3292e-05
0.3	0.5	1.3334e-05
0.35	0.0	4.4194e-08
0.35	0.05	1.0593e-05
0.35	0.1	1.6644e-05
0.35	0.15	1.8799e-05
0.35	0.2	1.9368e-05
0.35	0.25	1.9548e-05
0.35	0.3	1.9641e-05
0.35	0.35	1.9714e-05
0.35	0.4	1.9771e-05
0.35	0.45	1.9821e-05
0.35	0.5	1.9865e-05
0.4	0.0	5.3986e-08
0.4	0.05	1.3243e-05
0.4	0.1	2.1954e-05
0.4	0.15	2.5711e-05
0.4	0.2	2.6799e-05
0.4	0.25	2.7123e-05
0.4	0.3	2.7255e-05
0.4	0.35	2.7336e-05
0.4	0.4	2.7399e-05
0.4	0.45	2.7454e-05
0.4	0.5	2.7502e-05
0.45	0.0	6.2852e-08
0.45	0.05	1.5631e-05
0.45	0.1	2.7077e-05
0.45	0.15	3.2957e-05
0.45	0.2	3.5043e-05
0.45	0.25	3.5645e-05
0.45	0.3	3.5852e-05
0.45	0.35	3.5959e-05
0.45	0.4	3.6033e-05
0.45	0.45	3.6094e-05
0.45	0.5	3.6151e-05
0.5	0.0	7.079e-08
0.5	0.05	1.7741e-05
0.5	0.1	3.1767e-05
0.5	0.15	4.0201e-05
0.5	0.2	4.3809e-05
0.5	0.25	4.4947e-05
0.5	0.3	4.5311e-05
0.5	0.35	4.5466e-05
0.5	0.4	4.556e-05
0.5	0.45	4.5635e-05
0.5	0.5	4.5695e-05
