vg	vd	ids
0.0	0.0	3.6434e-11
0.0	0.05	7.2771e-09
0.0	0.1	8.7945e-09
0.0	0.15	9.34e-09
0.0	0.2	9.723e-09
0.0	0.25	1.0069e-08
0.0	0.3	1.0392e-08
0.0	0.35	1.0695e-08
0.0	0.4	1.0984e-08
0.0	0.45	1.1266e-08
0.0	0.5	1.1543e-08
0.05	0.0	2.1673e-10
0.05	0.05	4.2833e-08
0.05	0.1	5.2005e-08
0.05	0.15	5.5242e-08
0.05	0.2	5.7407e-08
0.05	0.25	5.9268e-08
0.05	0.3	6.1e-08
0.05	0.35	6.2663e-08
0.05	0.4	6.427e-08
0.05	0.45	6.5812e-08
0.05	0.5	6.7274e-08
0.1	0.0	1.1044e-09
0.1	0.05	2.2943e-07
0.1	0.1	2.8128e-07
0.1	0.15	2.9796e-07
0.1	0.2	3.0811e-07
0.1	0.25	3.1661e-07
0.1	0.3	3.2428e-07
0.1	0.35	3.3139e-07
0.1	0.4	3.3809e-07
0.1	0.45	3.4449e-07
0.1	0.5	3.5063e-07
0.15	0.0	4.0008e-09
0.15	0.05	9.3855e-07
0.15	0.1	1.18e-06
0.15	0.15	1.2464e-06
0.15	0.2	1.2785e-06
0.15	0.25	1.3026e-06
0.15	0.3	1.3236e-06
0.15	0.35	1.3426e-06
0.15	0.4	1.3603e-06
0.15	0.45	1.3769e-06
0.15	0.5	1.3925e-06
0.2	0.0	9.4402e-09
0.2	0.05	2.547e-06
0.2	0.1	3.3498e-06
0.2	0.15	3.5482e-06
0.2	0.2	3.6221e-06
0.2	0.25	3.6651e-06
0.2	0.3	3.6998e-06
0.2	0.35	3.7306e-06
0.2	0.4	3.7586e-06
0.2	0.45	3.7845e-06
0.2	0.5	3.8087e-06
0.25	0.0	1.6373e-08
0.25	0.05	4.9126e-06
0.25	0.1	6.8534e-06
0.25	0.15	7.3387e-06
0.25	0.2	7.4823e-06
0.25	0.25	7.5471e-06
0.25	0.3	7.5932e-06
0.25	0.35	7.6321e-06
0.25	0.4	7.6668e-06
0.25	0.45	7.6985e-06
0.25	0.5	7.7277e-06
0.3	0.0	2.3769e-08
0.3	0.05	7.6522e-06
0.3	0.1	1.1349e-05
0.3	0.15	1.241e-05
0.3	0.2	1.2686e-05
0.3	0.25	1.2786e-05
0.3	0.3	1.2845e-05
0.3	0.35	1.2892e-05
0.3	0.4	1.2932e-05
0.3	0.45	1.2969e-05
0.3	0.5	1.3001e-05
0.35	0.0	3.1026e-08
0.35	0.05	1.0451e-05
0.35	0.1	1.6405e-05
0.35	0.15	1.8508e-05
0.35	0.2	1.9052e-05
0.35	0.25	1.9218e-05
0.35	0.3	1.93e-05
0.35	0.35	1.9361e-05
0.35	0.4	1.9409e-05
0.35	0.45	1.945e-05
0.35	0.5	1.9487e-05
0.4	0.0	3.7793e-08
0.4	0.05	1.3104e-05
0.4	0.1	2.1703e-05
0.4	0.15	2.5385e-05
0.4	0.2	2.6439e-05
0.4	0.25	2.6745e-05
0.4	0.3	2.6865e-05
0.4	0.35	2.6937e-05
0.4	0.4	2.6992e-05
0.4	0.45	2.7039e-05
0.4	0.5	2.708e-05
0.45	0.0	4.3915e-08
0.45	0.05	1.5507e-05
0.45	0.1	2.684e-05
0.45	0.15	3.2621e-05
0.45	0.2	3.4655e-05
0.45	0.25	3.5233e-05
0.45	0.3	3.5427e-05
0.45	0.35	3.5525e-05
0.45	0.4	3.5592e-05
0.45	0.45	3.5646e-05
0.45	0.5	3.5696e-05
0.5	0.0	4.9379e-08
0.5	0.05	1.7637e-05
0.5	0.1	3.1567e-05
0.5	0.15	3.9893e-05
0.5	0.2	4.3426e-05
0.5	0.25	4.4529e-05
0.5	0.3	4.4877e-05
0.5	0.35	4.5022e-05
0.5	0.4	4.5108e-05
0.5	0.45	4.5177e-05
0.5	0.5	4.5231e-05
